FCTH3,FCTH4,FCTH6,FCTH7,FCTH9,FCTH10,FCTH12,FCTH13,FCTH16,FCTH27,FCTH28,FCTH31,FCTH34,FCTH48,FCTH55,FCTH57,FCTH58,FCTH79,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Class
1,2,1,7,1,7,0,2,0,0,0,1,1,1,1,0,1,0,3.8136,-4.0533,-2.3675,-0.16386,-11.168,-7.8444,-4.0173,-1.2784,0.74779,6.3559,-7.6242,-11.664,-7.2586,-5.8238,-6.9129,-7.842,2.9129,-5.3514,-2.5475,-0.19063,-3.8934,-4.3636,-5.8583,-5.0607,-3.1621,6
1,1,1,4,0,7,4,7,0,0,0,2,0,1,1,0,1,0,3.8731,-2.1055,-3.8286,-0.87818,-2.9324,-12.353,-16.701,6.8084,1.5793,1.0124,0.89147,-11.951,-3.977,-5.3624,-3.9973,-11.993,3.4313,-0.98792,-4.2249,1.5236,0.80797,-3.881,-3.199,-4.0025,-2.6717,6
1,1,0,3,0,7,4,6,0,0,0,2,0,1,1,0,1,0,5.6046,-10.428,-1.574,0.75949,-11.298,-0.66923,-4.7193,9.8064,2.0159,-4.1003,1.5214,-12.128,-0.76103,-0.53354,-0.25266,-3.4425,3.2203,-3.3787,-10.173,-2.4612,0.26993,-5.5236,0.0015088,-5.9499,-1.4833,6
1,1,1,4,1,7,4,6,0,0,0,2,0,1,1,0,1,0,-1.4618,8.4711,7.9114,-6.1488,-5.8724,-4.668,-5.9346,-0.42577,-1.3648,0.15089,1.8394,-8.841,-0.85013,-5.6911,6.4855,-9.0392,5.1159,-1.1391,-9.1935,-2.303,-3.971,-2.0111,-0.63829,-4.0467,-0.91182,6
1,1,0,5,0,7,2,5,0,0,0,1,0,1,1,0,1,0,3.224,4.8617,5.7838,-6.7317,-7.4684,-4.4398,-2.4015,-3.2757,5.9651,6.971,-3.6578,-5.8244,-2.9165,-9.2194,3.2258,-13.441,2.4194,-1.101,4.1602,1.8554,-1.3174,-4.0305,1.1776,-1.1195,-3.3561,6
1,1,1,6,0,7,2,5,0,0,0,1,0,1,1,0,1,0,2.3714,0.69738,6.3168,-2.1008,-6.0234,-10.938,-7.1592,0.86201,3.2303,1.3347,1.6089,-2.6409,-3.6176,-7.0548,4.443,-7.9911,-2.3303,-0.62887,-1.5972,-0.36668,-0.17613,-2.0954,-2.8244,-4.5104,-3.6896,6
1,1,1,5,0,7,3,6,0,0,0,2,0,0,1,0,1,1,2.6866,3.4091,2.8287,-1.3626,-9.3824,0.63916,1.3605,2.9863,0.35044,8.8682,-10.444,-7.3731,-8.4119,-2.1881,-2.9664,1.094,2.4211,-4.9257,-1.9209,3.1033,-4.9401,1.884,-4.2427,-1.2261,-0.40269,6
1,1,1,5,0,7,4,6,0,0,0,2,0,0,2,0,1,0,0.65777,5.6273,13.299,-4.2658,-3.9968,-4.1843,-6.5617,-4.2493,0.77943,2.6517,3.7141,-6.8721,0.64911,0.19064,-0.31253,-3.3836,-2.8031,-0.43045,-7.815,4.9344,-2.345,-0.49084,0.82382,-5.1751,-1.8652,6
1,0,1,5,0,7,4,6,0,0,0,1,0,0,2,0,1,0,-0.62049,6.524,9.9845,-1.7406,-4.1042,-8.756,-2.4791,-0.28017,1.0779,3.2275,5.2915,-7.5775,-7.3504,-0.46708,-0.36471,-6.0414,1.3685,5.3352,-5.5383,2.2937,-1.5363,-5.0453,-0.63513,-3.3776,-1.0049,6
0,0,1,6,0,7,3,5,0,0,0,2,0,0,2,0,1,1,0.94167,5.0779,5.5217,1.4538,-10.165,-5.355,-1.0296,-2.1821,3.1904,9.1888,5.9727,-7.5235,-2.1633,-0.35818,-4.128,-6.893,4.03,-1.8833,-1.8343,3.4134,-4.9813,-1.6255,-2.9042,-1.94,3.3473,6
1,1,1,6,0,7,4,6,0,0,0,1,0,1,1,0,1,0,4.3851,-2.2955,0.60249,3.5208,-12.391,-4.2756,-7.0923,2.8502,0.40103,-4.9047,1.365,-10.159,-9.7261,1.4517,-7.4797,-11.056,1.2426,-0.45181,1.626,-0.60868,-7.9327,-9.8232,-4.1545,-5.9645,-2.9081,6
1,1,1,4,0,7,4,6,0,1,0,1,0,0,1,0,1,0,4.5951,-4.0556,2.501,0.1024,-6.363,-3.6448,-0.5367,0.12193,-5.5622,-1.672,-10.809,-12.036,-10.703,-3.168,-2.7892,-4.9351,3.8293,-5.88,0.80532,-3.948,-4.0155,-2.3869,-0.47791,-4.7642,-3.0748,6
1,2,0,7,0,7,1,4,0,0,0,1,0,1,2,0,1,0,5.4317,0.83787,1.7494,2.1735,-8.9895,-8.5032,-1.4572,-1.7301,-4.8545,3.4863,-3.0786,-10.313,-7.9734,1.2362,-4.4219,-3.5245,-2.3625,-5.4735,-2.5632,-5.6759,-1.7103,-3.7156,-1.6608,-6.7055,-3.649,6
1,1,0,6,0,7,3,5,0,0,0,1,0,1,2,0,1,0,6.6428,-4.5929,-6.7036,2.693,-8.2585,-9.1844,5.4934,11.634,-1.9761,3.6011,0.5178,-11.275,-8.5348,2.2741,0.97072,-0.2393,-1.2072,-6.4249,-5.5662,-1.9479,5.7075,-0.89977,1.535,-6.5222,-4.2579,6
1,1,1,6,0,7,2,5,0,1,1,2,0,0,2,0,1,0,1.4275,10.058,7.7906,-6.2925,-2.9091,-4.5352,-1.0534,-0.67988,-2.0046,1.5277,1.7471,-9.0553,-3.1803,1.6712,-4.7774,-9.5208,6.2744,-10.225,-0.90096,4.0789,-3.6865,1.9101,-0.47269,-3.9855,-2.6478,6
1,1,1,6,0,7,3,5,0,0,0,1,0,0,1,0,1,0,-1.1099,5.5998,8.6363,-3.7192,-4.3544,-11.472,-6.1751,-0.17856,-2.3854,-4.1942,8.0936,-6.1556,-6.355,0.053358,4.7692,-11.814,1.0707,-6.8326,0.085939,-2.2966,-2.6616,3.8014,-5.9301,-8.085,0.66436,6
1,2,0,6,0,7,2,5,0,0,0,1,0,1,2,0,1,0,9.4674,-9.1165,3.2257,3.1833,-12.97,-4.8771,-2.546,4.1134,10.404,-0.39064,4.3986,-3.1105,-11.496,-5.6125,2.83,-3.4112,-3.9485,-0.83049,-5.4914,-0.57698,0.41669,-0.92453,-0.86565,-2.1263,1.3727,6
1,2,0,5,0,7,1,4,0,1,0,1,0,1,2,0,1,0,8.7792,-4.9425,-0.96492,4.9152,-5.65,-7.6346,0.46626,6.1412,7.3844,0.017792,1.6666,-0.14962,-9.2314,-3.2411,-0.0057302,-7.8907,-0.34739,0.53024,-0.12314,-0.63372,-0.18055,-3.5205,-1.2853,-1.4114,4.4983,6
1,2,0,5,0,7,1,5,0,0,0,1,0,1,2,0,1,0,1.1081,-4.5966,-5.8307,4.119,-5.1141,-1.3564,3.7584,9.22,2.2402,-3.7176,1.6543,-10.218,3.0272,-4.6794,-1.4418,-2.8555,-1.0951,0.67106,-1.2574,0.35797,-4.9912,-0.41562,0.77942,-1.9187,-2.2226,6
1,2,0,5,0,7,3,6,0,1,0,1,0,1,1,0,1,0,1.7367,-0.44871,5.151,-6.2664,-10.544,-7.992,-7.5634,-2.9085,-9.9834,3.244,-6.2828,-11.011,-11.258,-6.3683,-5.5027,-9.9383,-4.2474,-6.2444,-8.605,-5.6589,-3.6976,-7.3386,-7.2942,-9.5239,-6.2561,6
1,2,0,5,0,7,2,5,0,1,0,1,0,1,1,0,1,0,5.039,-8.0742,3.9712,-2.2909,-11.346,-7.1935,-7.0745,5.6613,-0.32107,-1.2313,2.8011,-13.065,-17.134,2.8412,-2.1383,-8.9585,-2.4718,-0.18901,-1.6692,1.1507,-4.9622,-0.025682,-0.072055,-3.7352,-6.0025,6
1,2,0,6,0,7,1,5,0,1,0,1,0,1,1,0,1,0,1.4064,1.5345,-0.68027,1.1161,-11.14,-9.2929,-4.2596,-0.61613,0.29369,5.9694,-6.7069,-2.4535,-1.973,-5.5138,-3.8109,-10.303,0.59568,-6.4623,0.14787,2.0566,-0.44026,-0.67603,-7.1471,-8.7379,-3.2009,6
1,1,0,4,0,7,4,6,0,0,0,1,0,1,1,0,1,0,4.6895,0.63865,4.5956,1.1172,-4.7615,-6.7895,2.7369,3.9262,-0.0049704,4.7734,-4.0149,-6.2379,-4.5147,-3.6584,-0.81414,-5.2371,2.3344,-5.2832,-0.32403,1.473,-3.7574,-0.42938,1.7044,0.98325,1.3943,6
1,1,1,3,0,6,5,7,0,0,0,1,0,1,1,0,1,0,3.8986,-4.5338,6.5135,-6.1385,-9.4995,-6.2755,-1.667,1.4287,-0.44145,6.9355,-0.28983,-10.565,-5.6329,-3.3599,-2.3324,-5.0288,1.0192,-4.6827,-3.8429,-4.498,-6.5694,0.81967,0.65827,-3.2804,-0.96575,6
1,1,1,4,0,7,3,6,0,0,0,1,0,1,1,0,1,0,3.8428,-1.6517,9.706,-3.7852,-12.092,-2.3311,-4.7606,0.73945,-0.06841,11.788,-0.97051,-3.2823,-7.3837,6.2659,-5.2417,-5.9926,0.8255,-7.2375,-5.5286,0.071531,0.29237,2.9865,2.6448,-0.61615,-3.9874,6
1,1,1,6,0,7,4,5,0,0,0,2,0,1,2,0,1,0,5.3982,-8.1735,-8.5868,0.72955,2.6359,-9.2875,0.046002,12.552,-0.77158,6.5411,-7.2191,-3.3388,-8.4756,-4.3565,3.6565,-3.164,3.8525,-9.3386,-7.7062,3.2759,-2.9462,2.9037,-4.2385,-5.7144,-4.7662,6
1,1,1,6,0,7,3,5,0,0,0,2,0,0,1,0,0,0,1.9556,4.6334,4.3796,6.0556,-6.6794,-5.0177,-10.484,7.2144,-1.2636,-2.7903,5.0403,-5.7165,-4.1485,2.3845,-0.84089,-8.7619,2.2214,-1.5393,-5.5348,-1.5971,-0.60344,-1.7867,-1.2239,-0.93516,-2.5605,6
1,1,0,5,0,7,3,5,0,0,0,1,0,1,1,0,1,0,4.0016,1.7201,-7.4384,8.2064,-6.1953,-3.4662,-11.054,2.5224,8.7696,6.3223,-1.5049,-6.3313,-1.3265,0.76171,-3.079,-9.7354,2.6079,-6.6047,-1.4075,-3.0437,0.3694,2.8246,0.50481,-1.7964,-1.4736,6
1,2,0,6,0,7,0,3,0,1,0,1,1,1,2,0,1,0,11.079,-1.3371,-16.058,2.1018,2.5187,-4.4904,-5.4347,2.9799,8.9484,12.97,-6.3214,-4.7065,-6.6543,1.5912,-2.2168,-6.6808,0.61482,-2.7291,-2.3272,-1.5625,-1.8383,2.0873,-0.47211,-0.94859,0.046701,6
1,1,1,4,0,7,4,6,0,1,0,2,0,1,1,0,1,1,7.8904,-4.049,-7.8264,4.1484,-1.458,-9.2327,-1.1954,2.9093,7.0189,10.111,-7.3035,-4.2246,-3.9497,-1.1686,-2.8562,-0.75135,0.14631,-3.797,0.020809,-0.48542,-3.7909,-1.8919,2.1993,-5.3394,-0.58547,6
1,1,1,4,0,7,4,6,0,0,0,1,0,0,1,0,1,0,3.4669,-5.3071,-1.4757,0.086419,-6.055,-10.513,-16.163,-3.4732,5.1014,-2.6119,-2.5398,-12.251,-10.986,-8.3139,-4.5849,-17.369,3.7825,-9.6088,-4.4422,-7.7159,-0.65468,-2.4274,-5.2871,-9.1862,-5.2236,6
1,2,0,6,0,7,1,3,0,0,0,1,0,1,1,0,1,0,0.5127,2.7306,7.7723,-3.359,-12.011,-5.9847,-6.9882,-7.3111,-2.0191,1.9632,-0.0015968,-7.2493,-7.248,-4.6199,-4.8241,-10.337,1.0983,-4.5833,-1.2828,-1.5617,-5.0194,-2.4696,-3.9629,-7.4601,-5.955,6
1,1,0,5,0,7,3,5,0,0,0,1,0,1,1,0,1,0,-1.1878,6.1538,2.2433,-2.9731,-12.86,-3.1103,-4.3062,-1.418,3.9094,8.3853,-1.8892,-6.0986,-7.056,-6.0889,1.6392,-5.0363,4.1858,-6.6732,-2.9236,-3.9375,-1.7293,1.6591,-4.5587,-2.9122,-2.216,6
1,2,0,5,0,7,2,6,0,0,0,1,0,1,1,0,1,0,2.5886,1.6873,1.4662,-1.9521,-9.6173,-1.1866,-2.8104,1.8068,3.9764,6.8878,-4.1169,4.4473,-7.2046,-3.3117,1.43,-4.7595,-5.3268,-5.2385,-1.0574,-3.545,2.465,3.3899,-3.0682,0.54255,1.7867,6
1,1,0,4,0,7,3,6,0,0,0,1,0,1,1,0,1,0,3.2783,-9.8257,-3.4045,-1.4386,-7.2642,-3.9441,0.82008,11.326,-6.5268,4.2146,-4.9279,-9.7755,-3.9926,-0.17299,3.5439,-5.1159,-5.9786,-7.0825,-1.0283,-0.2042,3.3282,-7.8251,-5.9364,-7.7191,1.9767,6
1,1,1,4,0,7,4,6,0,0,0,1,0,1,1,0,1,0,4.7788,2.4527,4.0925,6.5717,-0.34591,-12.753,-9.5257,1.9235,-1.3781,3.2518,7.2251,-5.4724,0.12012,2.2285,3.702,-10.888,-0.14856,-3.0004,-0.63335,0.90574,-2.9181,-0.4139,0.76131,-1.1567,3.5113,6
1,1,1,5,0,7,1,5,0,0,0,1,0,1,1,0,1,0,-4.5585,12.662,9.0429,-6.5066,3.7989,-5.5044,-16.835,-6.4261,-2.9628,-0.78841,0.41105,-7.5667,-2.1601,-0.98199,3.7481,-9.4426,-0.84543,-2.9163,-1.5675,1.1065,-4.4748,-1.0119,-5.4979,-7.264,0.41836,6
1,1,1,5,0,7,3,5,0,0,0,2,0,1,1,0,1,0,11.117,1.928,-15.569,-1.4949,3.7031,-3.3391,-10.799,-0.32061,4.78,12.339,-2.8656,-1.0641,-8.088,-4.1377,2.2414,-7.0153,-0.30509,-5.3326,-7.2993,-1.7502,3.2539,5.5835,-1.1197,-1.8624,-1.6106,6
1,2,0,5,0,7,3,5,0,0,0,1,0,1,1,0,1,0,4.4859,-8.6845,-2.4798,1.0208,-11.104,0.2168,-2.8611,14.53,3.7698,-5.2845,5.713,-8.5819,-12.307,4.6739,0.41328,-4.3474,-0.55566,-3.9784,-2.0495,-0.59546,-1.0882,1.5154,-0.79023,-2.8947,-2.0462,6
1,2,1,5,0,7,2,5,0,0,1,1,1,1,1,0,1,0,8.156,-11.956,-1.9288,1.1718,-5.8996,0.075257,-2.9391,9.1608,10.418,-8.6635,7.2884,-5.6613,-3.8336,-0.52145,-3.7,-7.9294,0.47759,-1.0744,-4.1991,2.2801,3.0302,2.2479,-3.063,-1.3767,-0.37482,6
1,1,0,5,0,7,0,3,0,0,0,1,0,1,2,0,1,0,4.6006,-5.2914,4.6265,-2.7364,-7.0896,3.9677,3.852,0.83702,-2.3306,0.63068,-1.6572,-8.1435,2.9265,0.98279,-3.1798,-1.1155,3.4011,0.71982,-3.7225,-3.5196,0.7948,0.59292,-1.6147,-0.91402,-1.3281,7
1,2,0,5,0,7,0,3,0,1,0,1,0,1,2,0,1,0,5.615,-1.6684,2.8655,0.6264,-8.848,-7.1155,4.1937,1.8626,2.8005,-5.5514,-1.1573,0.60665,0.30004,-4.1264,1.0667,1.0002,0.79526,-3.0928,-3.8966,0.57149,1.082,-2.1498,-0.24292,-3.8349,-2.0984,7
1,1,0,5,0,7,3,6,0,0,0,2,0,1,1,0,0,0,5.115,-5.6926,-8.6384,6.8293,-15.127,-3.2182,1.266,7.2008,0.75091,-7.4733,-8.9846,-2.5456,-2.1838,-8.304,-2.6983,0.20026,-2.5913,-1.5438,-3.9055,-3.5949,1.8048,-4.5069,0.79757,-5.5337,-6.3257,7
1,1,1,6,1,7,0,3,0,0,0,2,0,1,1,0,1,0,1.4475,10.594,7.4023,7.6825,-6.2068,-8.2395,-0.91993,-5.5029,-11.161,-5.2534,1.9361,-3.3975,5.9885,3.2828,-5.0717,2.4007,-2.9604,-1.6814,-0.12533,-7.3331,1.8802,-1.1848,1.4075,-1.3762,-2.2889,7
1,0,1,5,1,7,0,4,0,1,0,2,0,1,1,0,1,0,4.746,4.6376,17.04,6.7956,-3.5265,-1.0353,-7.5732,-4.3376,-2.8908,-9.107,0.46734,4.1228,2.2527,-1.2537,0.49906,-0.72276,2.1843,0.47387,-1.8682,2.0291,3.8584,-5.58,-0.13545,-5.4015,-2.7834,7
1,1,0,3,0,7,5,7,0,1,0,2,0,1,1,0,1,0,6.7406,4.9869,0.70802,-1.323,-2.2591,2.8671,-15.272,-5.5351,-0.4458,-6.6853,-4.5574,-10.205,-0.55629,-8.2387,-1.1354,-4.4026,-0.76086,2.6715,-2.8698,-4.1293,-2.0795,-1.6727,-3.1572,-6.374,-5.266,7
1,1,0,4,0,7,1,6,0,1,0,2,0,1,1,0,0,0,2.915,-4.2938,-5.6138,-0.47384,-0.93994,-9.6279,-2.3939,1.1859,2.3085,0.66762,0.37164,-7.8358,-3.5818,-1.7675,-7.1616,0.72752,0.9575,-0.49889,0.9604,-7.2731,1.5579,0.17229,2.5711,-2.7692,-2.757,7
1,1,0,4,0,7,2,6,0,0,0,2,0,1,1,0,0,0,12.023,-5.26,-3.0137,4.5565,-3.5107,-4.2536,-1.9672,-8.4544,12.739,-1.4202,4.8314,-3.3439,0.21956,-2.1455,-5.4525,-1.6594,-0.7103,-2.1826,-5.6305,1.0543,4.8673,-0.63904,-1.6834,-1.9101,2.0297,7
1,1,0,4,0,7,1,5,0,1,0,2,0,1,1,0,1,0,11.068,2.8914,-6.4676,0.31965,0.83179,-4.5111,-6.8598,0.72664,2.7636,-0.16816,5.67,-3.5295,0.1809,-7.0694,2.5706,-8.371,2.7073,-5.6423,-0.32659,-0.28065,4.8324,-1.5793,1.8211,-3.517,-1.1676,7
1,2,0,6,1,7,0,2,0,0,0,2,1,1,1,0,1,0,6.8863,-4.0145,-7.5527,1.8516,-7.0185,-9.9334,0.0095671,6.8266,-9.6354,-7.3888,-10.138,-6.6579,-2.6941,-4.3863,1.6966,-5.0829,4.3002,-5.8046,-8.649,-9.5847,0.96182,-4.6839,-4.7109,-15.892,-9.8805,7
1,1,0,6,0,7,0,3,0,0,0,2,1,1,2,0,1,0,2.9936,6.8762,7.6452,2.3755,-6.4486,0.60732,-3.4692,1.3866,-3.5527,-3.2045,-3.1757,-2.5087,-0.029301,-3.4399,1.127,-0.48864,1.3087,-3.3671,-4.3629,-3.5647,6.5308,-0.72821,1.1035,-3.1126,-1.2323,7
1,1,0,4,0,7,3,6,0,1,0,2,0,1,1,0,1,0,7.2343,-5.085,7.9418,0.36201,-9.6179,-3.7834,3.3371,-1.2427,2.6006,-6.2001,4.4282,-6.3135,-4.1821,-2.8749,0.19571,-2.5243,1.1144,1.6039,-4.5763,-2.3905,-1.1125,0.69879,-0.32697,0.63048,-3.1287,7
1,1,0,3,0,7,4,7,0,1,0,2,0,1,1,0,1,1,8.0896,-3.4297,6.531,3.4287,-0.53137,-4.4407,-5.3934,7.552,4.3526,-1.8857,-0.76065,-2.5538,1.8865,2.0039,-1.3328,-1.467,4.2427,4.6118,-5.4858,-2.5762,-3.3004,-3.5225,2.1038,-0.2173,1.4576,7
1,1,0,4,0,7,1,4,0,1,0,1,0,1,1,0,1,0,8.6158,-6.818,4.2555,1.4338,-9.6253,-0.38724,5.2053,10.781,-0.39499,-6.5776,2.7689,-2.9101,2.0591,1.344,7.2954,-1.9538,3.0303,-4.8917,0.71374,-0.85158,1.8035,-2.5298,-2.5903,-5.0724,0.021493,7
1,1,0,4,0,7,1,5,0,0,0,1,0,1,1,0,1,0,5.1228,-2.7415,6.1278,-3.2667,-8.0939,-1.5572,7.1451,5.2907,-1.7619,4.2722,-1.6891,0.27202,-0.18332,-0.90203,-1.4244,1.1069,3.1172,-1.1916,-2.5918,-4.4885,-0.59046,-2.2595,3.5667,-2.0336,0.22831,7
1,2,0,5,1,7,0,2,0,0,0,2,1,1,1,0,1,0,7.7907,-5.3769,1.5783,-2.7612,-9.7486,-2.7262,4.0286,5.1919,-4.7596,0.43933,4.3829,-11.503,-3.7803,-2.8568,-6.3103,2.6413,0.15806,2.3203,-1.3367,-8.8365,8.9489,-0.50802,3.8235,-5.9297,-0.51575,7
1,1,0,3,0,7,2,7,0,0,0,1,1,1,0,0,1,0,11.765,1.7185,-3.2734,-0.049806,-6.2207,-3.5543,0.36296,-5.7427,-1.4536,-5.0996,8.6704,-0.25598,5.2252,-2.3309,-4.6133,-4.4264,-0.50937,-3.1005,0.49588,-5.9468,4.1007,2.4297,-0.54715,-2.634,-6.027,7
1,1,0,3,0,7,3,7,0,1,0,2,1,1,1,0,1,0,7.525,-1.8876,6.9306,2.6008,-7.8646,-3.468,-2.6874,-1.3673,-2.3355,-8.4702,0.39612,-6.5649,-0.083167,-7.3873,-1.577,-3.6107,0.37116,-0.20513,-6.1232,-2.2091,0.22203,1.7968,-2.2027,-3.2144,-5.035,7
1,1,0,4,0,7,2,6,0,1,0,2,0,1,1,0,1,0,10.014,-5.0218,-5.0392,3.4011,0.61857,-4.07,-0.52539,5.9588,3.5774,-7.5464,4.9959,-7.0199,2.0467,-0.84298,-2.7842,-0.5426,4.1661,-4.4356,-1.4553,-7.0837,3.3519,2.3116,-0.28792,2.3235,-4.6313,7
1,1,0,6,0,7,0,0,0,1,0,2,1,1,2,0,1,1,3.0933,11.206,-2.8536,16.955,-6.1543,-7.7535,-3.5128,6.4543,-7.0978,4.7983,0.77912,6.9809,2.0351,-2.4387,2.9249,1.1668,-0.32818,1.5362,-0.040084,1.5601,-1.0129,-3.6291,2.3892,-5.4607,1.4992,7
1,1,0,5,0,7,0,3,0,0,0,2,1,1,2,0,1,0,2.9545,-1.1703,2.0573,8.3981,-18.119,3.2319,-5.0348,4.1772,-1.991,0.41978,5.1546,-2.9047,-7.2787,-0.63463,-1.4915,-4.5103,4.1884,6.8805,-3.9094,-0.72984,0.34768,-2.1881,4.1311,-5.2976,-3.7507,7
1,1,1,5,0,7,2,5,0,0,0,2,1,1,1,0,1,0,5.0352,-3.665,-0.83994,4.9062,-22.852,-2.0586,-1.817,-4.886,1.4797,-5.2531,2.5231,-2.8029,-8.873,-7.5243,-2.375,-12.828,-5.1237,6.68,-4.1052,-2.931,1.0743,-5.0416,-3.8436,-6.6057,-5.1748,7
1,0,0,5,0,7,3,6,0,0,0,2,0,1,1,0,1,0,1.2443,12.172,13.066,6.763,-7.8689,-0.054324,-6.6613,-2.0579,-9.0916,-3.2973,-7.835,1.1187,0.017995,-3.3813,2.7618,-3.1787,3.0223,0.69236,-1.4875,-0.5783,-2.0839,-2.708,-2.2593,-6.1245,1.0084,7
1,0,0,3,0,7,3,7,0,0,0,1,0,1,1,0,1,0,7.2627,0.018696,9.1055,5.3818,-3.8863,-4.9537,-0.78792,6.7291,-3.1015,1.9524,5.3737,-1.5365,3.8712,-3.8025,-2.2204,-1.2842,3.5301,2.0785,1.6631,1.9139,5.6908,2.5633,-3.6908,-5.329,-10.741,7
1,2,0,4,0,7,2,6,0,1,0,2,0,1,1,0,0,0,8.2502,-6.8096,-8.9838,0.14975,-3.7535,-12.87,-8.0816,1.8432,-5.923,-0.16354,-3.539,-9.3114,-10.483,-12.103,-14.197,-6.9448,-7.5818,0.57473,-10.023,-6.5021,-5.7349,-8.1598,-4.8088,-2.1389,-10.199,7
1,2,1,4,0,7,1,6,0,1,0,2,0,0,1,0,1,0,8.4205,-2.1473,-0.070839,2.4088,-3.4535,-8.1762,-0.70745,5.0144,-5.0292,-4.9661,-0.34953,-6.2324,-7.3923,-1.9578,-1.6358,2.7054,-0.37176,-0.97279,-3.1565,-1.7121,2.7655,-2.7588,-3.98,-2.7307,-5.7228,7
1,0,0,5,0,7,3,6,0,0,0,2,0,1,1,0,1,1,4.7771,3.9931,1.8631,10.162,-3.3747,-5.327,-2.7804,5.7769,-0.14084,1.5706,0.77121,-0.89454,0.15758,-2.2493,0.56538,-2.7528,0.13526,7.2249,-2.3389,0.47288,-2.2758,-0.74961,-3.0474,-1.2739,0.92383,7
1,1,1,5,0,7,1,5,0,0,0,2,0,1,2,0,1,1,5.2079,-0.42016,10.391,0.083122,-10.568,-1.8018,1.3182,2.3083,2.7786,0.0058305,0.16579,-10.919,3.5247,-2.7769,-3.306,1.298,-1.4806,-0.024291,-1.2212,2.4316,-0.02095,-2.2486,-0.88435,-4.0139,-1.5849,7
1,0,1,6,0,7,2,5,0,0,0,2,0,0,2,0,1,1,4.9914,3.3375,4.4073,9.0349,-5.2393,-7.8909,-8.7369,4.3621,-5.022,-0.53558,-2.381,6.707,6.8068,-8.7302,1.7003,-5.7237,-1.2635,-1.5961,-3.7187,-0.57865,3.0991,-3.0271,2.3288,-1.2059,-0.22422,7
1,1,1,7,0,7,0,2,0,0,0,2,0,0,2,0,0,1,2.5589,8.426,3.4353,10.557,-9.2073,-4.6349,-1.9703,4.0884,-12.057,9.2135,3.3181,1.2752,5.2644,-0.81094,3.4519,-4.8494,-2.5514,4.5419,-6.8371,-1.7117,1.2868,-1.8254,1.5782,-2.0498,3.8922,7
1,1,1,6,1,7,1,4,0,0,0,2,1,1,2,0,1,1,6.8905,-1.9544,-6.0485,1.9995,-2.2861,-6.7642,-6.9208,8.6356,8.0985,-0.53131,1.4989,-9.4261,-2.328,-6.5092,-0.0045065,-3.1338,1.7747,-0.35861,-0.50486,-1.6134,-1.6083,1.2046,-0.8288,1.9673,-1.9783,7
1,1,1,5,0,7,3,6,0,0,0,2,0,0,1,0,1,0,-0.63303,8.7418,5.0178,-5.1825,-4.4757,-9.2177,-14.818,-0.33637,4.2194,-7.8186,-2.4199,-2.1909,-3.1744,0.26605,0.020249,-6.2273,2.2711,-2.9276,-8.2481,-3.0186,-6.1884,1.7492,-6.1761,-3.7444,-5.9421,7
1,1,1,5,0,7,2,6,0,0,0,2,0,1,2,0,1,0,3.5255,-6.4346,-2.4461,0.99264,-8.3477,-2.9922,-0.13676,4.8909,-6.3528,-5.2127,-6.8535,-5.4853,-9.4045,-2.025,-2.9186,-2.7799,-5.292,-3.8268,-9.2719,-3.3974,-0.027195,1.1022,-4.9618,-6.7273,-8.8445,7
1,2,1,6,0,7,0,4,0,1,0,2,0,0,2,0,1,1,3.2804,-0.035274,4.1984,-4.6191,-6.4407,-4.1448,1.5521,-0.72012,-5.238,-6.3435,-5.4721,-5.6604,-5.0276,-4.4573,-0.31687,-2.4466,-3.6247,0.3216,-8.292,-1.392,0.38723,4.7066,-6.9612,-1.8338,-7.2613,7
1,1,1,5,0,7,2,5,0,0,0,2,0,0,2,0,1,1,2.4769,3.4135,4.5884,-1.6522,-11.741,1.1433,-3.1793,3.7925,-1.1722,0.97321,-3.3128,1.8146,1.4226,-6.0428,1.3636,-0.74974,-4.2564,-0.099503,-5.8067,-5.5307,4.2804,1.5742,1.0057,-3.1404,-2.0391,7
1,0,0,5,0,7,1,5,0,0,0,2,0,1,2,0,1,1,6.6267,2.6145,2.9631,10.399,-4.4541,-8.603,-9.4454,4.1803,-3.8352,-1.8299,-0.34826,4.766,3.675,-4.4745,-2.4023,-2.4255,-2.4095,-4.2354,-2.0483,0.96865,0.86736,0.41696,0.50234,-0.71646,-0.60593,7
1,1,0,4,0,7,0,2,0,1,0,2,1,1,2,0,1,1,10.025,-1.4372,-5.6284,4.8025,1.8953,-7.6291,-7.1527,4.9977,1.6363,-0.042991,8.0893,-7.3398,1.2055,-10.286,-4.2942,-0.78675,0.21429,3.6145,-3.0834,-0.83389,-0.53955,-0.46266,-2.0975,1.4298,-2.0753,7
1,1,1,4,0,7,2,6,0,1,0,2,0,0,1,0,1,0,12.467,-6.4989,-0.49602,7.8626,-3.5419,-4.3129,-4.9871,-0.92295,11.369,-8.6276,7.2538,-3.795,1.6622,-6.2011,-2.3722,-3.2283,11.868,-2.7015,0.43399,-6.0656,0.71032,-0.48491,-2.1113,3.448,-4.358,7
